15.19345516,14.38360459,13.80905678,13.36237506,12.99904706,12.68917141,12.42419963,12.18874336,11.97460076,11.78476013,11.61360303,11.44899476,11.30138929,11.16492706,11.03823889,10.9153248,10.80267282,10.68743476,10.58557379,10.48893816,10.39858006,10.30895266,10.22730867,10.14218944,10.05895166,9.987828701,9.912050783,9.841718526,9.77537005,9.706742475,9.651944527,9.578864832,9.520395295,9.460164802,9.416378455,9.352881059,9.295600216,9.248021439,9.199279425,9.14931567,9.098067129,9.054855469,9.001099726,8.955706154,8.9226583,8.87542692,8.84101431,8.791790024,8.755895082,8.70450229,8.666991557,8.628734566,8.60153434,8.545974993,8.517593111,8.476371197,8.446985296,8.417151837,8.373784608,8.342839804,8.311398278,8.279443488,8.265650166,8.218787156,8.185350223,8.151333338,8.116715625,8.101677747,8.066207568,8.030084094,8.030084094,7.993282328,7.955775782,7.939515261,7.901007052,7.861727078,7.861727078,7.821643126,7.804251384,7.763021309,7.763021309,7.720905252,7.702556113,7.677863501,7.659171368,7.614805365,7.614805365,7.569411792,7.569411792,7.522940918,7.522940918,7.502738211,7.475339237,7.454719949,7.454719949,7.405495663,7.405495663,7.355001921,7.355001921,7.333023014,7.303170051,7.280697195,7.280697195,7.226936018,7.226936018,7.226936018,7.203405521,7.171656823,7.147559271
-0.69314718,"-1.09861228	",-1.38629436,"-1.60943791	",-1.79175946,"-1.94591014	","-2.07944154	","-2.19722457	","-2.30258509	","-2.39789527	",-2.48490664,"-2.56494935	","-2.63905732	","-2.70805020	",-2.77258872,"-2.83321334	","-2.89037175	","-2.94443897	","-2.99573227	","-3.04452243	","-3.09104245	","-3.13549421	",-3.17805383,"-3.21887582	","-3.25809653	","-3.29583686	","-3.33220451	","-3.36729582	",-3.40119738,"-3.43398720	",-3.4657359,"-3.49650756	","-3.52636052	","-3.55534806	","-3.58351893	",-3.61091791,"-3.63758615	",-3.66356164,"-3.68887945	","-3.71357206	",-3.73766961,-3.76120011,-3.78418963,-3.80666248,-3.82864139,"-3.85014760	","-3.87120101	","-3.89182029	","-3.91202300	","-3.93182563	","-3.95124371	",-3.97029191,-3.98898404,"-4.00733318	",-4.02535169,"-4.04305126	",-4.06044301,"-4.07753744	",-4.09434456,-4.11087386,-4.12713438,"-4.14313472	","-4.15888308	","-4.17438726	",-4.18965474,"-4.20469261	",-4.2195077,"-4.23410650	","-4.24849524	","-4.26267987	","-4.27666611	",-4.29045944,"-4.30406509	","-4.31748811	","-4.33073334	","-4.34380542	","-4.35670882	","-4.36944785	","-4.38202663	","-4.39444915	","-4.40671924	",-4.4188406,"-4.43081679	","-4.44265125	",-4.45434729,"-4.46590811	","-4.47733681	","-4.48863636	",-4.49980967,"-4.51085950	",-4.52178857,-4.53259949,"-4.54329478	",-4.55387689,"-4.56434819	","-4.57471097	","-4.58496747	","-4.59511985	","-4.60517018	","-4.61512051	","-4.62497281	","-4.63472898	","-4.64439089	","-4.65396035	",-4.66343909,-4.67282883,-4.68213122,-4.69134788,-4.70048036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.3069,-0.0986,-0.3863,-0.6094,-0.7918,-0.9459,-1.0794,-1.1972,-1.3026,-1.3979,-1.4849,-1.5649,-1.6391,-1.7081,-1.7726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1239,9.1593,8.6466,8.2978,8.0443,7.8099,7.6478,7.457,7.3165,7.2101,7.0519,6.9527,6.8384,6.7488,6.658,6.5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
